% Model,lsa-v2.mph
% Version,COMSOL 5.3.1.275
% Date,"Jul 10 2018, 16:17"
% Dimension,1
% Nodes,2
% Expressions,18
% Description,", , Dependent variable c_m, first time derivative"
% X,J_0 @ t=0,eta @ t=0,c_mt @ t=0,J_0 @ t=0.03927,eta @ t=0.03927,c_mt @ t=0.03927,J_0 @ t=0.07854,eta @ t=0.07854,c_mt @ t=0.07854,J_0 @ t=0.11781,eta @ t=0.11781,c_mt @ t=0.11781,J_0 @ t=0.15708,eta @ t=0.15708,c_mt @ t=0.15708,J_0 @ t=0.1669,eta @ t=0.1669,c_mt @ t=0.1669
0,0.010006281855510425,9.209555956179384,2590.9515389781427,0.012067737442828479,8.834737001466545,5.772452587959094,0.01280314975272922,8.716468568196799,3.765735739262883,0.01327228815462451,8.64453523449844,2.5486884265179683,0.01358180497535411,8.59849457218488,1.736681636860104,0.013641517902180926,8.589748849625694,1.5772970188503044
1,0.009993714034004645,-9.2120690189418,-2591.0507675296208,0.00734448469130836,-9.827766483521437,-5.894266123881715,0.005926899156055158,-10.256579280221288,-3.908689049909606,0.004722116485000916,-10.711073430529847,-2.7104747642439033,0.0036471102477270024,-11.227772597394907,-1.9260476499323993,0.0033890146245332585,-11.374645853940564,-1.7760356620736948
