% Model,lsa-v2.mph
% Version,COMSOL 5.3.1.275
% Date,"Jul 10 2018, 15:58"
% Dimension,1
% Nodes,2
% Expressions,24
% Description,", , Dependent variable c_m, first time derivative"
% X,J_0 @ t=0,eta @ t=0,c_mt @ t=0,J_0 @ t=0.03927,eta @ t=0.03927,c_mt @ t=0.03927,J_0 @ t=0.07854,eta @ t=0.07854,c_mt @ t=0.07854,J_0 @ t=0.11781,eta @ t=0.11781,c_mt @ t=0.11781,J_0 @ t=0.15708,eta @ t=0.15708,c_mt @ t=0.15708,J_0 @ t=0.1669,eta @ t=0.1669,c_mt @ t=0.1669,J_0 @ t=0.17671,eta @ t=0.17671,c_mt @ t=0.17671,J_0 @ t=0.18653,eta @ t=0.18653,c_mt @ t=0.18653
0,0.10006483753319251,4.623865422806334,2381.767535034915,0.1202912097232035,4.2640166050775985,5.689662637420469,0.12752260646529792,4.15069220604151,3.6840555723533757,0.13215084875224814,4.0816905743487,2.5064033113979476,0.1351984983306659,4.037660735079739,1.6974051589126098,0.13578474652346362,4.02931741180571,1.5415891333141385,0.1363150723153152,4.021805883750606,1.4001981899244822,0.1367949087117343,4.015039797031454,1.2714239549852007
1,0.09993512040046677,-4.626409398964517,-2381.767535036218,0.07436413694334289,-5.208534616176646,-5.6896626374208354,0.06113906149342462,-5.596664478571338,-3.6840555723533304,0.05036023405486143,-5.98220946423907,-2.5064033113980484,0.04148934862266371,-6.368115940858476,-1.6974051589126657,0.03952850378598626,-6.464635137366252,-1.5415891333141274,0.037659010338435404,-6.561253963083214,-1.4001981899245282,0.0358769138938714,-6.65794691024291,-1.271423954985362
