% Model,lsa-v2.mph
% Version,COMSOL 5.3.1.275
% Date,"Jul 10 2018, 16:27"
% Dimension,1
% Nodes,1001
% Expressions,144
% Description,"Time, x-coordinate, Dependent variable c_m, Dependent variable c_m, first time derivative, Gradient of c_m, x component, Gradient of c_mx, x component, Dependent variable phi, Gradient of phi, x component, Gradient of phix, x component, , , , , , , , , , , , , , , "
% X,t @ t=0,x @ t=0,c_m @ t=0,c_mt @ t=0,c_mx @ t=0,c_mxx @ t=0,phi @ t=0,phix @ t=0,phixx @ t=0,z_p @ t=0,z_m @ t=0,D_p_0 @ t=0,D_m_0 @ t=0,rho_s @ t=0,n @ t=0,alpha @ t=0,gamma @ t=0,beta_m @ t=0,beta_D @ t=0,beta_v @ t=0,Da @ t=0,t_s @ t=0,J_applied @ t=0,xi_p @ t=0,t @ t=0.017453,x @ t=0.017453,c_m @ t=0.017453,c_mt @ t=0.017453,c_mx @ t=0.017453,c_mxx @ t=0.017453,phi @ t=0.017453,phix @ t=0.017453,phixx @ t=0.017453,z_p @ t=0.017453,z_m @ t=0.017453,D_p_0 @ t=0.017453,D_m_0 @ t=0.017453,rho_s @ t=0.017453,n @ t=0.017453,alpha @ t=0.017453,gamma @ t=0.017453,beta_m @ t=0.017453,beta_D @ t=0.017453,beta_v @ t=0.017453,Da @ t=0.017453,t_s @ t=0.017453,J_applied @ t=0.017453,xi_p @ t=0.017453,t @ t=0.034907,x @ t=0.034907,c_m @ t=0.034907,c_mt @ t=0.034907,c_mx @ t=0.034907,c_mxx @ t=0.034907,phi @ t=0.034907,phix @ t=0.034907,phixx @ t=0.034907,z_p @ t=0.034907,z_m @ t=0.034907,D_p_0 @ t=0.034907,D_m_0 @ t=0.034907,rho_s @ t=0.034907,n @ t=0.034907,alpha @ t=0.034907,gamma @ t=0.034907,beta_m @ t=0.034907,beta_D @ t=0.034907,beta_v @ t=0.034907,Da @ t=0.034907,t_s @ t=0.034907,J_applied @ t=0.034907,xi_p @ t=0.034907,t @ t=0.05236,x @ t=0.05236,c_m @ t=0.05236,c_mt @ t=0.05236,c_mx @ t=0.05236,c_mxx @ t=0.05236,phi @ t=0.05236,phix @ t=0.05236,phixx @ t=0.05236,z_p @ t=0.05236,z_m @ t=0.05236,D_p_0 @ t=0.05236,D_m_0 @ t=0.05236,rho_s @ t=0.05236,n @ t=0.05236,alpha @ t=0.05236,gamma @ t=0.05236,beta_m @ t=0.05236,beta_D @ t=0.05236,beta_v @ t=0.05236,Da @ t=0.05236,t_s @ t=0.05236,J_applied @ t=0.05236,xi_p @ t=0.05236,t @ t=0.069813,x @ t=0.069813,c_m @ t=0.069813,c_mt @ t=0.069813,c_mx @ t=0.069813,c_mxx @ t=0.069813,phi @ t=0.069813,phix @ t=0.069813,phixx @ t=0.069813,z_p @ t=0.069813,z_m @ t=0.069813,D_p_0 @ t=0.069813,D_m_0 @ t=0.069813,rho_s @ t=0.069813,n @ t=0.069813,alpha @ t=0.069813,gamma @ t=0.069813,beta_m @ t=0.069813,beta_D @ t=0.069813,beta_v @ t=0.069813,Da @ t=0.069813,t_s @ t=0.069813,J_applied @ t=0.069813,xi_p @ t=0.069813,t @ t=0.074176,x @ t=0.074176,c_m @ t=0.074176,c_mt @ t=0.074176,c_mx @ t=0.074176,c_mxx @ t=0.074176,phi @ t=0.074176,phix @ t=0.074176,phixx @ t=0.074176,z_p @ t=0.074176,z_m @ t=0.074176,D_p_0 @ t=0.074176,D_m_0 @ t=0.074176,rho_s @ t=0.074176,n @ t=0.074176,alpha @ t=0.074176,gamma @ t=0.074176,beta_m @ t=0.074176,beta_D @ t=0.074176,beta_v @ t=0.074176,Da @ t=0.074176,t_s @ t=0.074176,J_applied @ t=0.074176,xi_p @ t=0.074176
0,0,0,1.05124828708711,6104.4785091369,-2.5633486116912536,2779.83299865108,-5.416642221577928,-2.924590864727179,-3.348315689712763,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0,1.5063653625205333,13.112544533959625,-3.050650862901648,13.008690615184605,-5.416244177938611,-2.025173415692734,-4.1702223382890224,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0,1.6947651502044851,9.198593887578165,-3.0449618058739816,9.155444208532572,-5.416276306365201,-1.79668819343442,-3.2774683125317097,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0,1.8384636784912207,7.403924039685955,-3.0414889672088066,7.33243365213275,-5.416345935807773,-1.6543626506609144,-2.7759481072425842,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0,1.9563412101562816,6.161993760759609,-3.039944736200596,6.101574660278857,-5.417001196696989,-1.5538926550552787,-2.447231810539961,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0,1.9827344983535007,5.963686306366341,-3.042254286942807,5.895021688193083,-5.418866738374548,-1.5343727505742208,-2.3857579454779625,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
9.999999999999998E-4,0,9.999999999999998E-4,1.0500748549747443,502.9092629148867,0.02818045688024995,1479.4704979495145,-5.419568486600501,-2.927630049457548,-1.774928793311119,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,9.999999999999998E-4,1.5033212160029397,13.11279610478667,-3.037642159256734,13.008726973552257,-5.418271436465474,-2.0293436418214696,-4.169861752539873,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,9.999999999999998E-4,1.6917247661207164,9.198771650081113,-3.0358063570315608,9.155472019687295,-5.418074633292795,-1.7999656632428014,-3.278496079146862,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,9.999999999999998E-4,1.8354258557408385,7.404041384149299,-3.03415653082925,7.332439220510423,-5.418001686432487,-1.6571385995275705,-2.7772468347102404,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,9.999999999999998E-4,1.9533043162074124,6.161856374038234,-3.0338431596841247,6.1014467952772975,-5.41855631296795,-1.5563398872682228,-2.448622027412057,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,9.999999999999998E-4,1.9796951915774021,5.9620608117254426,-3.036359264373118,5.8943013227544725,-5.420402304004097,-1.536758508834282,-2.387149054557085,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.0019999999999999996,0,0.0019999999999999996,1.0500042855001697,33.87718461858805,0.00478958514236183,94.91164676332846,-5.422495908289947,-2.9275024223366017,-0.10655123740434647,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.0019999999999999996,1.500290078238378,13.112654007706869,-3.024633369867388,13.008604266680777,-5.42030286486167,-2.033513150581257,-4.169083157554269,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.0019999999999999996,1.6886935375182335,9.198814881692924,-3.0266508479331833,9.155458110384643,-5.419876238719452,-1.8032451900767228,-3.280530108138919,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.0019999999999999996,1.8323953654351308,7.404076173923508,-3.0268240805845608,7.332409400958568,-5.419660214305558,-1.6599171466195912,-2.7798338998109102,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.0019999999999999996,1.9502735237090476,6.1616621386783335,-3.027741837039571,6.101163178216666,-5.420113877861743,-1.5587899003257917,-2.4513974878937006,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.0019999999999999996,1.9766617791043888,5.9604166436722945,-3.030465681625401,5.892847115173936,-5.421940256783325,-1.5391470496206239,-2.389927502721548,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.002999999999999999,0,0.002999999999999999,1.0500002377945439,2.077715852622464,3.89393186765119E-4,5.663910519797355,-5.425423396454515,-2.927492742594495,-0.006101446226239204,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.002999999999999999,1.49727194910414,13.112118271005373,-3.0116248986091705,13.008090744260699,-5.422338462348628,-2.0376818233435188,-4.168189579620957,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.002999999999999999,1.6856714643831276,9.19872358218719,-3.017495422279353,9.155305144842714,-5.421681124679208,-1.8065267294468867,-3.2825210466980934,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.002999999999999999,1.8293722075442813,7.404028406807802,-3.019491701112429,7.332297675777227,-5.421321522014066,-1.6626982704046895,-2.7824001479893923,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.002999999999999999,1.9472488323775814,6.161410887970714,-3.0216408258859246,6.100823689252138,-5.421673894153845,-1.5612426838806641,-2.454162972047925,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.002999999999999999,1.9736342594803096,5.958752766237864,-3.0245735665048414,5.89136554626748,-5.423480599490672,-1.5415383650829426,-2.392698375508189,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.003999999999999998,0,0.003999999999999998,1.0500000129007847,0.12066867596506653,2.6090075721185713E-5,0.3232381511479616,-5.428350888316001,-2.9274921137912315,-3.385990858078003E-4,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.003999999999999998,1.4942668280867017,13.111188962568832,-2.998617136271605,13.007186483591795,-5.424378228032788,-2.041849544975321,-4.167180679738522,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.003999999999999998,1.6826585465624317,9.198497756508422,-3.0083402191133928,9.155013135168701,-5.423489293163023,-1.8098102381800345,-3.2844686824828386,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.003999999999999998,1.826356381956567,7.403898082299063,-3.0121594743171727,7.332104051485658,-5.422985612124271,-1.6654819500095073,-2.784945458173752,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.003999999999999998,1.9442302418735387,6.161102462696964,-3.0155401821929217,6.100428130012006,-5.423236364609747,-1.5636982279197582,-2.45691841468215,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.003999999999999998,1.9706126312236514,5.9570681741690015,-3.0186829467853613,5.8898558099754155,-5.425023334897027,-1.5439324476269576,-2.395461620762944,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.0049999999999999975,0,0.0049999999999999975,1.0500000006880845,0.0067625540276021814,1.595482444827212E-6,0.017896007280796766,-5.431278380378382,-2.927492075998998,-1.8376857042312622E-5,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.0049999999999999975,1.491274714281793,13.10986618986201,-2.9856104735509916,13.00589159829542,-5.426422160905244,-2.0460161999399133,-4.166056102141738,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.0049999999999999975,1.679654783764135,9.198137414771644,-2.999185377480444,9.15458210138604,-5.4253007461185305,-1.813095672842337,-3.286372773349285,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.0049999999999999975,1.823347888478361,7.403685201592052,-3.004827482095152,7.331828527152538,-5.424652487181485,-1.6682681644201693,-2.787469696253538,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.0049999999999999975,1.9412177518013733,6.160736710837953,-3.009439962130841,6.0999763063155115,-5.424801291984883,-1.5661565223513207,-2.4596637412905693,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.0049999999999999975,1.967596892824729,5.955361891953555,-3.0127938510348713,5.888317118398845,-5.426568465765635,-1.5463292895874474,-2.3982171677052975,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.005999999999999997,0,0.005999999999999997,1.0500000000362153,3.6956879296761065E-4,9.249265531252604E-8,9.692893363535404E-4,-5.434205872451491,-2.9274920738348555,-9.816139936447144E-7,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.005999999999999997,1.4882956063945185,13.108150099901273,-2.9726053010050464,13.004206244368106,-5.428470259841424,-2.050181672416329,-4.164815520867705,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.005999999999999997,1.6766601755572024,9.197642572262618,-2.990031036386881,9.154012069571763,-5.4271154854498365,-1.816382989772137,-3.28823309764266,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.005999999999999997,1.8203467268341387,7.40338976757861,-2.9974958063486383,7.331471108365804,-5.426322149709951,-1.6710568925118423,-2.789972733706236,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.005999999999999997,1.938211361709275,6.1603134872945295,-3.0033402220592507,6.09946803888306,-5.426368679024576,-1.5686175570363048,-2.4623988699167967,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.005999999999999997,1.9645870427449008,5.953632972880644,-3.0069063085961716,5.8867487157694995,-5.428115994852039,-1.5487288832273407,-2.4009649362415075,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.006999999999999996,0,0.006999999999999996,1.0500000000018859,1.982116847758104E-5,5.176730155653786E-9,5.163392052054405E-5,-5.437133364525166,-2.9274920737138928,-4.842877388000488E-8,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.006999999999999996,1.4853295027395106,13.106040879216357,-2.9596020090195907,13.002130615524948,-5.430522523600744,-2.0543458462225317,-4.163458630442619,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.006999999999999996,1.6736747213715986,9.197013249435965,-2.9808773348206614,9.153303071856499,-5.4289335130172685,-1.8196721450999576,-3.2900494318455458,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.006999999999999996,1.8173528966664823,7.403011784847866,-2.9901645289653516,7.331031807698309,-5.427994602212707,-1.673848113002805,-2.7924544475972652,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.006999999999999996,1.9352110710889885,6.159832653612927,-2.9972410185077933,6.0989031521603465,-5.427938528463959,-1.5710813217347095,-2.4651237446814775,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.006999999999999996,1.9615830794158158,5.951880498129992,-3.0010203495506858,5.885149878915399,-5.429665924904022,-1.551131220739535,-2.4037048667669296,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.007999999999999995,0,0.007999999999999995,1.0500000000000975,1.0436102852801494E-6,2.828528522513807E-10,2.7157366275787354E-6,-5.44006085659887,-2.9274920737052526,0,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.007999999999999995,1.482376401241124,13.103538753795387,-2.9466009877631905,12.99966494506225,-5.432578950826314,-2.058508604916824,-4.161985112354159,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.007999999999999995,1.6706984204983246,9.196249471915793,-2.9717244117289283,9.15245514921844,-5.430754830637175,-1.8229630947171245,-3.2918215673416853,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.007999999999999995,1.8143663975360886,7.402551259685628,-2.9828337318224385,7.330510630272329,-5.429669847171474,-1.6766418045340288,-2.7949147168546915,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.007999999999999995,1.9322168793756394,6.159294077736562,-2.991142408184828,6.0982814794406295,-5.429510843027912,-1.5735478061715185,-2.4678383003920317,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.007999999999999995,1.9585850012386827,5.950103575898483,-2.99513600469254,5.883519895840436,-5.4312182586615165,-1.5535362942591746,-2.4064368959516287,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
0.008999999999999994,0,0.008999999999999994,1.0500000000000052,5.1313050338985014E-8,1.48929757415317E-11,1.424923539161682E-7,-5.442988348672575,-2.927492073706162,3.725290298461914E-9,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.017453292519943295,0.008999999999999994,1.4794362994336703,13.100643989032415,-2.93360262715305,12.996809505391866,-5.434639540044616,-2.0626698316946204,-4.160394683480263,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.03490658503988659,0.008999999999999994,1.6677312720894535,9.195351270493068,-2.962572406013578,9.151468341238797,-5.432579440081695,-1.8262557943230604,-3.2935492750257254,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.05235987755982988,0.008999999999999994,1.8113872289217796,7.402008200072829,-2.9755034967960228,7.329907588195056,-5.431347887046525,-1.6794379455723174,-2.7973534110933542,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.06981317007977318,0.008999999999999994,1.929228785947567,6.1586976337488775,-2.9850444479553744,6.097602867521346,-5.43108562543099,-1.5760169999862228,-2.4705424699932337,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998,0.074176493209759,0.008999999999999994,1.9555928065835644,5.948301340552777,-2.9892533055199237,5.881858088076115,-5.432772998856571,-1.555944095846371,-2.4091609697788954,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,0.1,0.08726646259971647,1.5,0.009999999999999998
