% Model,lsa-v2.mph
% Version,COMSOL 5.3.1.275
% Date,"Jul 10 2018, 16:19"
% Dimension,1
% Nodes,1001
% Expressions,144
% Description,"Time, x-coordinate, Dependent variable c_m, Dependent variable c_m, first time derivative, Gradient of c_m, x component, Gradient of c_mx, x component, Dependent variable phi, Gradient of phi, x component, Gradient of phix, x component, , , , , , , , , , , , , , , "
% X,t @ t=0,x @ t=0,c_m @ t=0,c_mt @ t=0,c_mx @ t=0,c_mxx @ t=0,phi @ t=0,phix @ t=0,phixx @ t=0,z_p @ t=0,z_m @ t=0,D_p_0 @ t=0,D_m_0 @ t=0,rho_s @ t=0,n @ t=0,alpha @ t=0,gamma @ t=0,beta_m @ t=0,beta_D @ t=0,beta_v @ t=0,Da @ t=0,t_s @ t=0,J_applied @ t=0,xi_p @ t=0,t @ t=0.03927,x @ t=0.03927,c_m @ t=0.03927,c_mt @ t=0.03927,c_mx @ t=0.03927,c_mxx @ t=0.03927,phi @ t=0.03927,phix @ t=0.03927,phixx @ t=0.03927,z_p @ t=0.03927,z_m @ t=0.03927,D_p_0 @ t=0.03927,D_m_0 @ t=0.03927,rho_s @ t=0.03927,n @ t=0.03927,alpha @ t=0.03927,gamma @ t=0.03927,beta_m @ t=0.03927,beta_D @ t=0.03927,beta_v @ t=0.03927,Da @ t=0.03927,t_s @ t=0.03927,J_applied @ t=0.03927,xi_p @ t=0.03927,t @ t=0.07854,x @ t=0.07854,c_m @ t=0.07854,c_mt @ t=0.07854,c_mx @ t=0.07854,c_mxx @ t=0.07854,phi @ t=0.07854,phix @ t=0.07854,phixx @ t=0.07854,z_p @ t=0.07854,z_m @ t=0.07854,D_p_0 @ t=0.07854,D_m_0 @ t=0.07854,rho_s @ t=0.07854,n @ t=0.07854,alpha @ t=0.07854,gamma @ t=0.07854,beta_m @ t=0.07854,beta_D @ t=0.07854,beta_v @ t=0.07854,Da @ t=0.07854,t_s @ t=0.07854,J_applied @ t=0.07854,xi_p @ t=0.07854,t @ t=0.11781,x @ t=0.11781,c_m @ t=0.11781,c_mt @ t=0.11781,c_mx @ t=0.11781,c_mxx @ t=0.11781,phi @ t=0.11781,phix @ t=0.11781,phixx @ t=0.11781,z_p @ t=0.11781,z_m @ t=0.11781,D_p_0 @ t=0.11781,D_m_0 @ t=0.11781,rho_s @ t=0.11781,n @ t=0.11781,alpha @ t=0.11781,gamma @ t=0.11781,beta_m @ t=0.11781,beta_D @ t=0.11781,beta_v @ t=0.11781,Da @ t=0.11781,t_s @ t=0.11781,J_applied @ t=0.11781,xi_p @ t=0.11781,t @ t=0.15708,x @ t=0.15708,c_m @ t=0.15708,c_mt @ t=0.15708,c_mx @ t=0.15708,c_mxx @ t=0.15708,phi @ t=0.15708,phix @ t=0.15708,phixx @ t=0.15708,z_p @ t=0.15708,z_m @ t=0.15708,D_p_0 @ t=0.15708,D_m_0 @ t=0.15708,rho_s @ t=0.15708,n @ t=0.15708,alpha @ t=0.15708,gamma @ t=0.15708,beta_m @ t=0.15708,beta_D @ t=0.15708,beta_v @ t=0.15708,Da @ t=0.15708,t_s @ t=0.15708,J_applied @ t=0.15708,xi_p @ t=0.15708,t @ t=0.1669,x @ t=0.1669,c_m @ t=0.1669,c_mt @ t=0.1669,c_mx @ t=0.1669,c_mxx @ t=0.1669,phi @ t=0.1669,phix @ t=0.1669,phixx @ t=0.1669,z_p @ t=0.1669,z_m @ t=0.1669,D_p_0 @ t=0.1669,D_m_0 @ t=0.1669,rho_s @ t=0.1669,n @ t=0.1669,alpha @ t=0.1669,gamma @ t=0.1669,beta_m @ t=0.1669,beta_D @ t=0.1669,beta_v @ t=0.1669,Da @ t=0.1669,t_s @ t=0.1669,J_applied @ t=0.1669,xi_p @ t=0.1669
0,0,0,1.0512567657191714,2590.9515389817916,-1.8935408065540287,1665.1718709152192,-0.01999701952524205,-1.9493577822706385,-2.0175156670011347,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0,1.50620453318452,5.762894504105105,-2.033763364265269,5.767959885299206,-0.028513957004306305,-1.3502790360953227,-1.8539833632239606,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0,1.6890808433063769,3.757433112745029,-2.030059820394399,3.7321562441065907,-0.03201607190006985,-1.2018853900534552,-1.4666963074996602,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0,1.8113548735769147,2.5510931357268443,-2.0280196545948,2.5235711727291346,-0.034359217440944535,-1.1196268180340923,-1.2717808298766613,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0,1.8945175779452057,1.7371397315955335,-2.0268229864000205,1.7082211263477802,-0.03598399957885667,-1.069835167144774,-1.1606207332224585,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0,1.9107807336469476,1.578429668007418,-2.026617380289281,1.5498808734118938,-0.036316087849631654,-1.06062091854659,-1.1406167279637884,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
9.999999999999998E-4,0,9.999999999999998E-4,1.0501958108480747,711.2607918869544,-0.27829087125257956,990.6227613152005,-0.021947386065346183,-1.951268497147602,-1.1707274291620706,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,9.999999999999998E-4,1.504173653800198,5.76298786976521,-2.0279954016787087,5.767988409847021,-0.029865163032083246,-1.3521330202061108,-1.8538878109829966,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,9.999999999999998E-4,1.6870526495641043,3.7574821331706048,-2.0263276628810445,3.7321603056043386,-0.033218690638277065,-1.2033520866019103,-1.4671337211475475,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,9.999999999999998E-4,1.8093281157079053,2.5511198586887898,-2.0254960825814123,2.523562000133097,-0.035479480149393575,-1.1208985989201814,-1.2724325002200203,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,9.999999999999998E-4,1.8924916090693695,1.7371539677622616,-2.0251147647072685,1.708204756025225,-0.03705441505636808,-1.0709957878443745,-1.1613903306861175,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,9.999999999999998E-4,1.9087548912070957,1.5784411802997276,-2.025067498900853,1.5498630092479289,-0.03737727907654223,-1.0617615352259833,-1.141406988230301,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.0019999999999999996,0,0.0019999999999999996,1.050025634867067,110.38616470116732,-0.02848558980394955,180.31636231951416,-0.023898709731299414,-1.9514641023661987,-0.18343781439762097,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.0019999999999999996,1.5021485424096879,5.763005744135842,-2.022227379340734,5.7680049473419785,-0.031218222949166298,-1.353986813960372,-1.8536854219200904,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.0019999999999999996,1.6850281879846765,3.757493714105165,-2.022595495972155,3.732149380259216,-0.03442277651068731,-1.2048196582187956,-1.4680051969335182,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.0019999999999999996,1.80730388140258,2.55112144420066,-2.0229725280695448,2.523531013634056,-0.03660101529045524,-1.122171683203014,-1.2737353653647006,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.0019999999999999996,1.8904673483994208,1.7371512778138916,-2.023406575189142,1.7081635240465403,-0.038125991924142885,-1.0721579477048806,-1.1629304475936806,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.0019999999999999996,1.9067305986312812,1.5784373318489502,-2.02351765272806,1.5498195672407746,-0.0384396117103439,-1.062903732377027,-1.142988661697018,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.002999999999999999,0,0.002999999999999999,1.0500030823790703,14.427106491051859,-0.0028940803005070848,25.06471042195335,-0.025850173768701648,-1.9514824127981925,-0.024067051243036985,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.002999999999999999,1.5001291990295271,5.762948127050515,-2.016459380978972,5.76794046163559,-0.032573136553167154,-1.3558403940416532,-1.8534604418018716,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.002999999999999999,1.6830074585571717,3.7574678548640184,-2.0188633590369136,3.7321003559045494,-0.03562833038877676,-1.206288097960332,-1.4688699615362566,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.002999999999999999,1.8052821706299527,2.5510978919306186,-2.0204490171855696,2.5234747529029846,-0.03772382416699437,-1.1234460698751256,-1.2750372798909666,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.002999999999999999,1.888444795894129,1.7371316615221655,-2.021698435394228,1.7081053121946752,-0.03919873172229728,-1.0733216486035388,-1.164472413205658,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.002999999999999999,1.9047078558760622,1.5784181224332678,-2.021967857710706,1.549760696478188,-0.039503087332709456,-1.0640475123536888,-1.144572646560846,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.003999999999999998,0,0.003999999999999998,1.050000352343964,1.7331180070033363,-2.9218015470178216E-4,3.1112748091109097,-0.02780165568750957,-1.951484127492071,-0.0028971699430258013,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.003999999999999998,1.4981156235952298,5.762815020897069,-2.010691487615645,5.767794957384467,-0.03392990361910633,-1.3576937378369287,-1.853212827234529,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.003999999999999998,1.680990461232565,3.7574045551792694,-2.0151312901788287,3.732013227418065,-0.03683535313731045,-1.2077573991071553,-1.4697279985412024,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.003999999999999998,1.8032629833337621,2.5510492018101387,-2.0179255751968412,2.523393217008561,-0.03884790808092524,-1.1247217579864177,-1.2763382446137257,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.003999999999999998,1.886423951495281,1.7370951188247377,-2.019990362302451,1.708030115813017,-0.040272635992796096,-1.0744868923937432,-1.1660162369225873,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.003999999999999998,1.9026866628825654,1.578383551981805,-2.0204181292824615,1.549686391837895,-0.04056770752762298,-1.0651928774729527,-1.1461589538521366,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.0049999999999999975,0,0.0049999999999999975,1.0500000389456492,0.19799318832330975,-2.9338345711948932E-5,0.36273737996816635,-0.02975313972319072,-1.9514842880929901,-3.314105124445632E-4,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.0049999999999999975,1.4961078159612906,5.762606430617976,-2.0049237802629705,5.767568445298821,-0.03528852389936971,-1.3595468226901275,-1.852942535711918,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.0049999999999999975,1.6789771959237234,3.7573038152010434,-2.011399327503568,3.7318879924714565,-0.03804384561432564,-1.2092275549233698,-1.4705792915337952,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.0049999999999999975,1.8012463194324695,2.5509753740339556,-2.0154022273868577,2.5232864008285105,-0.03997326833321219,-1.1259987465873245,-1.2776382602751255,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.0049999999999999975,1.8844048151276778,1.737041649825424,-2.018282372903627,1.7079379325732589,-0.04134770627946234,-1.0756536809383803,-1.1675619282614207,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.0049999999999999975,1.9006670195764868,1.5783336205747893,-2.018868482876428,1.5495966565795243,-0.04163347388139098,-1.06633983006261,-1.14774759458669,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.005999999999999997,0,0.005999999999999997,1.0500000042029556,0.02187575959883153,-2.932092002083664E-6,0.04063711455091834,-0.03170462399843118,-1.9514843031356257,-3.664992254925892E-5,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.005999999999999997,1.4941057759011966,5.762322363708933,-1.9991563399267989,5.76726093981415,-0.036648997123666344,-1.3613996259033527,-1.8526495260593947,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.005999999999999997,1.676967662505414,3.757165635496113,-2.007667509114299,3.7317246524617076,-0.03925380867111562,-1.2106985586567696,-1.4714238244196167,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.005999999999999997,1.7992321788192616,2.550876409060184,-2.012878999029226,2.523154309950769,-0.041099906223870566,-1.1272770347292216,-1.2789373278792482,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.005999999999999997,1.8823873866991363,1.7369712547940288,-2.016574484178591,1.7078287666663527,-0.04242394412798661,-1.0768220161098192,-1.1691094970155973,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.005999999999999997,1.898648925868089,1.5782683284435814,-2.0173189339190003,1.5494914893060923,-0.04270038798265328,-1.0674883724616109,-1.1493385799258249,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.006999999999999996,0,0.006999999999999996,1.0500000004455174,0.002360085812467329,-2.918308155130944E-7,0.004428445361554623,-0.03365610829996573,-1.951484304544568,-3.956622094847262E-6,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.006999999999999996,1.4921095031074392,5.761962830217511,-1.993389247590244,5.766872455831617,-0.03801132299898701,-1.3632521247381746,-1.8523337583173998,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.006999999999999996,1.674961860814299,3.756990017049304,-2.003935873116461,3.7315232171677053,-0.040465243152213594,-1.2121704035393392,-1.4722615813661832,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.006999999999999996,1.797220561362047,2.550752307610445,-2.0103559153984634,2.522996943909675,-0.04222782305196755,-1.1285566214645328,-1.2802354484447278,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.006999999999999996,1.8803716661004917,1.7368839341665396,-2.0148667131121556,1.707702615763992,-0.04350135108593696,-1.077991899790515,-1.1706589528475888,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.006999999999999996,1.896632381652205,1.5781876759703413,-2.015769497849533,1.5493708890862763,-0.04376845142239446,-1.068638507020367,-1.1509319210599642,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.007999999999999995,0,0.007999999999999995,1.050000000046572,2.501138831688766E-4,-2.8940917218278628E-8,4.729013890028E-4,-0.03560759260432325,-1.9514843046765584,-4.195026122033596E-7,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.007999999999999995,1.49011899719153,5.761527842741903,-1.9876225842263011,5.76640300732106,-0.03937550120956433,-1.365104296416579,-1.8519951934576966,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.007999999999999995,1.6729597906489413,3.756776961262418,-2.0002044576015123,3.7312836861237884,-0.04167814989537681,-1.2136430827872502,-1.4730925468029454,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.007999999999999995,1.795211466903462,2.5506030706693106,-2.0078330017707913,2.5228143031708896,-0.04335702011562328,-1.1298375058467514,-1.2815326229756465,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.007999999999999995,1.8783576532055901,1.7367796885449336,-2.0131590766899308,1.7075594798661768,-0.04457992870276849,-1.0791633338721667,-1.1722103056381457,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.007999999999999995,1.894617386808234,1.5780916636886944,-2.0142201900921464,1.5492348573170602,-0.044837665793954894,-1.0697902361001432,-1.1525276295142248,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
0.008999999999999994,0,0.008999999999999994,1.0500000000048142,2.6142508249611253E-5,-2.860474523913581E-9,4.972144961357117E-5,-0.03755907690897881,-1.9514843046889219,-4.381581675261259E-8,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.039269908169872414,0.008999999999999994,1.488134257684024,5.761017416428812,-1.9818564307848874,5.765852625016123,-0.04074153141683363,-1.3669561181221468,-1.8516337934997864,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.07853981633974483,0.008999999999999994,1.6709614517698037,3.7565264699550203,-1.9964733006729602,3.7310060523450375,-0.042892529731571025,-1.215116589601223,-1.4739167053776328,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.11780972450961724,0.008999999999999994,1.7932048952608668,2.550428699484974,-2.0053102834200445,2.5226063928566873,-0.04448749871201198,-1.1311196869304467,-1.2828288529271958,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.15707963267948966,0.008999999999999994,1.8763453478712981,1.736658518697289,-2.011451591894115,1.707399360369891,-0.04565967852983321,-1.080336320256908,-1.1737635653407779,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998,0.16689710972195776,0.008999999999999994,1.8926039412001459,1.577980292282747,-2.0126710260836944,1.5490833935327828,-0.04590803269304226,-1.0709435620741203,-1.1541257168137236,1,-1,1,1,0.05,1,0.5,8.743377543355229E-5,1.299812734082397E-4,0.25,5.199250936329588E-4,1,0.19634954084936207,1,0.009999999999999998
